Date,cve_station,parameter,value,unit
2020-03-01 16:00:00,CUT,UVA,1.833,17
2020-03-01 16:00:00,LAA,UVA,1.451,17
2020-03-01 16:00:00,MON,UVA,1.676,17
2020-03-01 16:00:00,PED,UVA,1.595,17
2020-03-01 16:00:00,SAG,UVA,1.939,17
2020-03-01 16:00:00,SFE,UVA,1.818,17
2020-03-01 17:00:00,CHO,UVA,0.66,17
2020-03-01 17:00:00,CUT,UVA,0.956,17
2020-03-01 17:00:00,LAA,UVA,0.802,17
2020-03-01 17:00:00,MON,UVA,0.864,17
2020-03-01 17:00:00,PED,UVA,0.937,17
2020-03-01 17:00:00,SAG,UVA,0.804,17
2020-03-01 17:00:00,SFE,UVA,1.098,17
2020-03-01 18:00:00,CHO,UVA,0.287,17
2020-03-01 18:00:00,CUT,UVA,0.377,17
2020-03-01 18:00:00,LAA,UVA,0.279,17
2020-03-01 18:00:00,MON,UVA,0.416,17
2020-03-01 18:00:00,PED,UVA,0.367,17
2020-03-01 18:00:00,SAG,UVA,0.361,17
2020-03-01 18:00:00,SFE,UVA,0.404,17
2020-03-01 19:00:00,CHO,UVA,0.006,17
2020-03-01 19:00:00,CUT,UVA,0.021,17
2020-03-01 19:00:00,LAA,UVA,0.007,17
2020-03-01 19:00:00,MON,UVA,0.021,17
2020-03-01 19:00:00,PED,UVA,0.019,17
2020-03-01 19:00:00,SAG,UVA,0.01,17
2020-03-01 19:00:00,SFE,UVA,0.027,17
2020-03-01 20:00:00,CHO,UVA,0.0,17
2020-03-01 20:00:00,CUT,UVA,0.0,17
2020-03-01 20:00:00,LAA,UVA,0.0,17
2020-03-01 20:00:00,MON,UVA,0.0,17
2020-03-01 20:00:00,PED,UVA,0.0,17
2020-03-01 20:00:00,SAG,UVA,0.0,17
2020-03-01 20:00:00,SFE,UVA,0.0,17
2020-03-01 21:00:00,CHO,UVA,0.0,17
2020-03-01 21:00:00,CUT,UVA,0.0,17
2020-03-01 21:00:00,LAA,UVA,0.0,17
2020-03-01 21:00:00,MON,UVA,0.0,17
2020-03-01 21:00:00,PED,UVA,0.0,17
2020-03-01 21:00:00,SAG,UVA,0.0,17
2020-03-01 21:00:00,SFE,UVA,0.0,17
2020-03-01 22:00:00,CHO,UVA,0.0,17
2020-03-01 22:00:00,CUT,UVA,0.0,17
2020-03-01 22:00:00,LAA,UVA,0.0,17
2020-03-01 22:00:00,MON,UVA,0.0,17
2020-03-01 22:00:00,PED,UVA,0.0,17
